Date,Alphabet Inc- A shares (GOOGL),Amazon.com Inc (AMZN),Facebook Inc (FB),Microsoft Corp (MSFT),TESLA Inc.,Morgan Stanley (MS),Ferrari N.V. (RACE.MI),Assicurazioni Generali S.p.A. (G.MI),Juventus Football Club S.p.A. (JUVE.MI),Piaggio & C. SpA (PIA.MI),Toscana Aeroporti S.p.A. (TYA.MI),Valsoia S.p.A. (VLS.MI),Bayer Aktiengesellschaft (BAYN.DE),Ryanair Holdings plc (RY4C.IR),Crdit Agricole S.A. (ACA.PA),"Cisco Systems, Inc. (CSCO)"
25-Apr-18,835.68055,1192.8129,130.4508,72.80875,45.85913,39.4077,99.19649,13.6366,0.565,1.9918,14.1984,13.7944,85.1033,15.39,11.6748,33.0885
26-Apr-18,857.16262,1247.1255,143.0864,74.77271999999998,46.90893,39.7553,99.39331,13.7468,0.5613199999999999,1.9651,13.9671,13.7944,84.98983,15.455,11.6791,33.6587
27-Apr-18,851.76079,1298.6535,143.3488,76.39969,48.56965,39.8898,99.68854,13.5754,0.55902,1.9616,14.1984,13.6117,85.67956,15.34,11.722,34.2138
30-Apr-18,840.2163699999999,1291.8848,141.8811,74.48458000000002,48.48703,39.662,100.4266,13.6652,0.5802,1.9402,14.1059,13.7031,86.68372,15.51,11.6877,33.8555
1-May-18,861.4603,1309.6845,143.9092,75.92388000000003,49.65057,39.945,100.4266,13.6652,0.5802,1.9402,14.1059,13.7031,86.68372,15.67,11.6877,34.3863
2-May-18,855.64351,1308.9874,146.8283,75.29191,50.22699,40.1583,104.0677,13.7346,0.5838800000000001,2.0221,14.4758,13.8858,86.98051,15.85,11.6748,33.8938
3-May-18,858.7566300000002,1315.438,145.6112,75.99986,47.60271,39.8113,103.9693,13.7305,0.58757,2.0292,14.4296,13.8858,87.28616,15.635,11.4691,34.4586
4-May-18,876.6179099999998,1318.6385,147.3068,76.63515,49.05891,39.9329,111.9897,13.6979,0.6023,2.0292,14.4758,13.8401,88.95416999999998,15.895,11.512,35.0133
7-May-18,886.20658,1338.4693,148.8666,77.71085,50.65161,40.8187,116.1721,13.6979,0.61519,2.0363,14.5683,14.3351,89.14581,15.895,11.5248,35.447
8-May-18,887.0563300000001,1334.3596,149.9278,77.51758000000002,50.60777,41.6641,113.0722,13.502,0.60783,2.0078,14.5221,14.195,88.83173000000002,15.985,11.4905,35.4946
9-May-18,917.55986,1354.9165,153.9111,78.86701,51.71096,42.4918,112.2357,13.5183,0.61243,1.9687,14.1521,14.4751,89.19816,15.685,11.5205,35.9492
10-May-18,933.10496,1358.192,156.6021,79.79515,51.49225,43.2735,111.7929,13.3917,0.59125,1.942,14.4758,14.1016,89.61783,15.52,11.5077,36.2153
11-May-18,925.84622,1345.0019,156.9033,79.15424,50.52389,43.1433,111.9897,13.4693,0.59033,1.9438,14.4296,14.4751,89.14581,15.35,11.5462,35.7139
14-May-18,925.85928,1339.9609,156.1561,79.19163,48.85652,43.0339,111.8913,13.5183,0.5797399999999999,1.9384,14.5221,14.1016,89.54773,15.44,11.4948,35.4322
15-May-18,909.27301,1321.0093,154.486,78.75619,47.63653,42.8207,111.2516,13.4775,0.57099,1.9099,14.5221,14.1483,89.05886,15.465,11.6277,35.3236
16-May-18,917.09674,1342.7754,154.9799,79.69606,48.47012,43.3147,110.9072,13.2081,0.5617800000000001,1.8637,14.6146,14.3351,90.35068,15.315,11.5677,35.4023
17-May-18,915.00537,1338.5484,155.505,78.92645,48.15782,43.2502,111.8421,13.253,0.57329,1.8975,14.5221,14.195,91.24146,15.6,11.6791,34.0809
18-May-18,906.84117,1334.7514,154.8762,79.21996,46.93762,42.5798,110.858,13.8861,0.56868,1.8476,14.3833,14.0082,91.11902,15.475,11.5162,33.9473
21-May-18,921.25705,1347.4195,156.7907,80.43437,48.35535,43.0316,111.8913,13.9225,0.57053,1.8601,14.1521,14.2417,91.11902,16.27,11.602,34.4551
22-May-18,911.86315,1341.0275,155.8624,80.17609,46.64171,43.3481,111.104,13.877,0.5696100000000001,1.8423,14.3833,14.2884,91.71258,16.705,12.4029,34.3011
23-May-18,921.19815,1358.8258,158.5435,81.15674,47.3459,42.9436,109.7755,13.7133,0.57375,1.8957,14.3371,14.1483,89.70476,16.64,12.2486,34.336
24-May-18,926.93087,1368.9577,158.7768,81.41032,47.45456,42.9528,110.0707,13.5542,0.57099,1.901,14.1521,14.1483,89.02338,16.52,11.9586,34.4788
25-May-18,924.77459,1373.5387,157.746,81.36494,47.57461,42.1204,111.104,13.5269,0.56408,1.8904,14.2908,13.8214,89.70476,16.72,11.8417,34.197
28-May-18,927.44157,1377.4999,158.201,81.59959,47.71181,42.2419,111.5961,13.3178,0.5604,1.8387,14.0596,13.7747,89.58799,16.72,11.6453,34.2957
29-May-18,918.61497,1387.1812,159.7494,81.7426,48.81069,40.0236,108.2993,12.854,0.56086,1.7773,14.2446,13.588,88.7174,16.64,11.2618,34.2473
30-May-18,933.73541,1408.1296,162.6348,83.15314000000002,50.56091,41.1428,110.1199,12.9313,0.5604,1.8156,13.9209,13.3545,92.18244,16.315,11.1168,34.411
31-May-18,942.81,1396.7473,164.3746,82.15016999999997,48.80842,40.0291,109.7263,13.2314,0.5433600000000001,1.796,14.2446,13.2611,91.42813,16.345,10.9812,33.9226
1-Jun-18,970.6521,1403.8452,165.9003,83.58521,49.9129,40.7927,111.7929,13.3769,0.57007,1.8797,14.0596,13.728,92.77439,16.67,11.2758,34.6002
4-Jun-18,988.15543,1427.1366,165.641,84.49247,50.86124,41.15,111.3992,13.3587,0.5696100000000001,1.8654,14.281,14.0082,92.19977,16.67,11.3693,34.6095
5-Jun-18,983.73071,1449.8024,164.8981,84.6927,49.76343,40.4246,114.5483,13.0677,0.5654600000000001,1.8583,14.2331,14.2417,90.74589,16.665,11.1355,34.5863
6-Jun-18,978.10714,1446.1182,163.1728,84.75546999999997,54.49327,41.2338,115.7292,13.0677,0.5645399999999999,1.8476,14.1372,14.1483,90.66198,16.56,11.1402,34.9769
7-Jun-18,962.55572,1433.3716,159.6708,83.00444,53.64049,41.2081,114.5483,13.0995,0.56915,1.8779,14.0893,13.7747,90.24242,16.135,11.2103,34.3213
8-Jun-18,960.31189,1427.6873,160.319,83.55256,53.86245,40.9925,113.4658,12.8858,0.56224,1.8316,13.8497,13.588,89.78638000000002,16.055,11.1215,34.1594
11-Jun-18,968.17885,1433.4037,162.5427,83.15504,56.36466,40.9289,116.2705,13.2632,0.5779,1.8832,14.0893,13.8214,88.81044,16.13,11.2992,34.3572
12-Jun-18,975.18028,1442.7818,163.4091,83.43875,58.22426,40.5992,116.8609,13.1995,0.57697,1.8619,14.1372,14.0549,87.97131,16.155,11.3226,34.5827
13-Jun-18,973.95698,1451.1596,163.7774,83.24278000000002,58.69465,40.9106,120.7481,13.2405,0.59723,1.8637,14.1372,14.8487,90.17858,16.08,11.2571,34.7141
14-Jun-18,982.49711,1459.937,166.6784,83.29136,60.59061,40.4757,125.1765,13.3996,0.60737,1.8494,14.1372,14.4751,91.93891,16.055,11.2711,35.0728
15-Jun-18,1002.2582,1483.5586,169.324,83.94668,61.93188000000001,41.1989,125.6194,13.2723,0.5976899999999999,1.8352,14.0414,14.6152,91.2822,16.06,11.0607,35.4516
18-Jun-18,1020.6839,1486.5449,171.0166,84.34451999999997,63.95854,40.7813,125.5702,13.2132,0.6,1.8067,14.0893,14.9421,89.80461,15.865,11.0233,35.3298
19-Jun-18,1013.4256,1491.5461,169.7999,84.09215999999998,60.62378,39.9785,123.602,13.2632,0.60414,1.8067,14.0414,15.409,88.13548,16.02,11.0139,34.9134
20-Jun-18,1021.7576,1510.179,174.3098,85.24347,62.51338000000001,40.1,121.4862,13.3041,0.60829,1.7773,14.1372,14.802,88.38175,16.32,10.9391,34.9765
21-Jun-18,1009.9637,1494.2702,174.0215,84.70227,60.02403,40.0525,119.6656,13.1268,0.61197,1.7675,14.0893,14.9421,87.91658000000002,16.545,10.8829,34.5412
22-Jun-18,1007.5066,1478.2893,173.8272,83.89709,57.49376,39.2379,118.2387,13.2223,0.61243,1.8298,14.0414,14.9421,90.15121,16.6,10.9999,34.4935
25-Jun-18,976.96677,1426.201,168.37599999999995,81.81719,57.11321,38.284,114.4007,12.9949,0.60921,1.9847,14.1372,14.9421,87.80713,16.15,10.8689,33.6058
26-Jun-18,967.8238,1445.0364,170.0455,82.09985,58.4478,38.0373,115.4832,13.0177,0.6096699999999999,1.942,14.1852,14.9421,87.56087,15.955,10.7847,33.693000000000005
27-Jun-18,958.72533,1425.2987,168.0992,81.18791999999998,59.14031,37.7289,116.3689,12.9949,0.60783,1.8993,14.0893,15.1289,87.43316999999998,15.81,10.7567,33.6698
28-Jun-18,974.41723,1471.3805,169.6958,82.71021,60.52251999999999,38.8976,113.5642,12.8904,0.6018399999999999,1.9153,14.0414,15.0355,85.98294,15.385,10.6631,34.4108
29-Jun-18,976.55701,1470.0376,168.0537,82.69815,59.31867,38.1829,114.6467,13.0677,0.60875,1.9171,14.0893,15.0822,86.05592,15.805,10.6959,34.4849
2-Jul-18,977.95446,1467.4583,168.9934,83.04212,57.38207,38.0602,113.1706,12.8813,0.61335,1.9028,14.0414,14.9421,86.57581,15.5,10.6444,33.9691
3-Jul-18,958.82883,1455.0271,165.5454,82.50242,53.40265,37.6193,113.5642,13.0086,0.63315,1.9242,13.9935,14.9888,86.32042,15.5,10.6818,33.964
4-Jul-18,957.42256,1452.8929999999998,165.3026,82.38141999999998,53.32431999999999,37.5641,112.1865,12.9813,0.6792,1.9366,13.8976,15.1289,86.02855,15.54,10.6538,33.9141
5-Jul-18,978.61069,1457.4507,170.16299999999995,82.94967,53.01846999999999,37.2985,113.8595,13.2768,0.7551800000000001,1.9402,14.0414,15.0355,85.9647,15.15,10.7894,34.0812
6-Jul-18,987.59306,1462.5882,173.7616,83.87241,52.82188000000001,37.502,113.1214,13.2223,0.80905,1.9473,14.0414,14.9421,85.50865999999998,15.27,10.765999999999998,34.1032
9-Jul-18,993.23877,1479.7324,174.2133,84.03958,54.20404,38.3684,113.515,13.2268,0.78189,1.9651,13.8497,14.9421,85.78229,15.345,10.8596,33.9079
10-Jul-18,992.72262,1482.5856,173.123,84.22868000000003,54.85602,38.1075,115.5816,13.1677,0.82701,1.9936,13.9455,15.0355,86.3113,15.085,10.8128,34.0452
11-Jul-18,998.93917,1496.5413,172.7119,84.32781999999997,54.39736,37.9267,114.5483,13.0631,0.7841899999999999,1.9811,13.8976,15.1289,84.27734,15.045,10.6257,33.9012
12-Jul-18,1028.7588,1538.6249,177.2062,86.52604000000002,54.24607,38.3053,116.7625,13.0768,0.71834,1.9954,13.8976,15.1289,84.51448,15.585,10.5696,34.8548
13-Jul-18,1032.4288,1554.1292,177.7147,87.63763,54.66707,38.389,120.5021,13.1359,0.7409,2.0043,13.9455,14.9888,85.18030999999998,15.65,10.6865,33.4464
16-Jul-18,1024.4882,1560.4713,177.4366,87.10673,53.10341,38.9995,118.6815,13.1995,0.75149,2.0025,14.0893,15.1289,84.97965,15.855,10.7286,33.9843
17-Jul-18,1035.9828,1574.7353,179.3336,87.74217,55.11612,39.1212,120.3545,13.3314,0.76577,1.9829,14.0893,14.9421,85.19855,16.04,10.7239,33.7686
18-Jul-18,1040.8341,1581.4644,179.658,87.47471,55.58106,40.4129,120.9449,13.3405,0.8012199999999999,2.0559,14.0414,15.409,84.78811,15.935,10.7052,33.8273
19-Jul-18,1029.6548,1556.7787,178.6847,86.93228,54.99564,39.8714,120.7973,13.2859,0.80767,2.0328,13.9455,15.2222,84.23173,15.855,10.6959,34.0018
20-Jul-18,1027.7688,1556.1361,180.1264,88.41725,53.80969,40.1746,117.8942,13.195,0.81688,2.0256,13.9935,14.9421,83.9581,15.55,10.6912,33.6616
23-Jul-18,1031.3484,1534.6737,179.6215,89.16793,51.64407,40.2505,112.1373,13.2268,0.81826,1.9811,13.8497,14.6619,84.29558,14.5,10.7567,33.4526
24-Jul-18,1075.8817,1564.2378,183.5707,89.27516999999997,50.86826,40.6062,112.5801,13.386,0.81228,1.9687,13.8497,14.9888,85.10734000000002,14.0,10.8783,33.8528
25-Jul-18,1091.8983,1594.8028,186.1278,91.97156,52.84147,40.6839,110.1199,13.4041,0.77866,1.9847,13.8497,14.9421,84.62392,14.09,10.8221,34.4931
26-Jul-18,1095.2077,1540.3621,150.1683,90.5646,52.25133,40.4641,112.8754,13.4314,0.7975399999999999,1.9633,14.0414,14.6619,86.23834000000002,14.14,10.8829,34.6348
27-Jul-18,1076.0951,1560.8356,150.2113,89.68441999999997,51.04901,40.8407,111.2024,13.4951,0.80537,1.9794,14.281,14.8954,87.79800999999998,14.415,11.0186,34.1461
30-Jul-18,1054.8821,1525.8588,146.701,87.62862,49.76995,40.8999,109.4803,13.5997,0.81228,1.99,14.2331,14.9421,86.79472,14.1,11.1308,33.7744
31-Jul-18,1048.2421,1518.2179,147.4109,87.86521,50.93184,40.4637,111.9897,13.8225,0.80491,2.0114,14.281,14.6619,86.88593,14.1,11.2384,33.7347
1-Aug-18,1054.7734,1537.4067,146.8397,88.16484,51.4713,40.2207,102.6408,13.6861,0.80445,1.9811,14.3769,14.8954,87.37845,13.5,11.2056,33.4425
2-Aug-18,1063.8965,1572.3875,151.1843,89.41648,59.92513,40.0054,106.774,13.4724,0.7851100000000001,1.9687,14.281,14.1016,85.89173000000002,13.01,11.1776,34.0468
3-Aug-18,1068.6682,1573.6997,153.4437,90.42634,60.1018,40.3621,106.0851,13.586,0.79938,1.9883,14.0414,14.7553,86.90416,12.985,11.4348,34.5234
6-Aug-18,1070.4359,1598.0817,160.5995,90.68725,59.15605,40.5097,105.5931,13.536,0.78465,1.9242,13.9935,14.5685,86.71262,13.31,11.5377,34.9738
7-Aug-18,1086.5529,1611.4179,159.0324,91.35007,65.6808,40.6382,106.0359,13.6269,0.79386,1.9028,14.0414,14.7553,87.57911,13.46,11.6827,35.213
8-Aug-18,1087.077,1625.8969,159.5973,91.50615,63.83549,40.4727,106.774,13.6588,0.80675,1.8868,13.8018,14.8487,87.61559,13.595,11.6359,35.2859
9-Aug-18,1089.0415,1635.1385,157.6899,91.59493,60.71093000000001,39.8968,106.3312,13.636,0.79294,1.8637,13.9935,14.802,87.31461,13.545,11.6266,35.2139
10-Aug-18,1086.8784,1636.8563,156.4225,91.72137,61.69602,39.3437,103.8709,13.3541,0.78142,1.8334,13.9455,14.4751,85.15294,12.975,11.388,35.4793
13-Aug-18,1095.8068,1664.1055,158.0119,92.08914,62.5571,38.9347,104.4122,13.2859,0.7736,1.8227,13.658,14.3351,76.36949,13.37,11.2524,35.857
14-Aug-18,1103.3887,1683.5329,158.8335,93.17423,60.97605,39.3271,104.6582,13.2314,0.79156,1.7925,13.5622,14.1483,76.39686,13.355,11.0653,36.0372
15-Aug-18,1086.0659,1659.3217,158.2359,92.37079,59.70356999999999,39.1854,104.6582,13.2314,0.79156,1.7925,13.5622,14.1483,73.68794,13.495,10.9737,36.1024
